"Subject","Activity","tBodyAccMag.mean","tGravityAccMag.mean","tBodyAccJerkMag.mean","tBodyGyroMag.mean","tBodyGyroJerkMag.mean","fBodyAccMag.mean","fBodyAccMag.meanFreq","fBodyBodyAccJerkMag.mean","fBodyBodyAccJerkMag.meanFreq","fBodyBodyGyroMag.mean","fBodyBodyGyroMag.meanFreq","fBodyBodyGyroJerkMag.mean","fBodyBodyGyroJerkMag.meanFreq","tBodyAccMag.std","tGravityAccMag.std","tBodyAccJerkMag.std","tBodyGyroMag.std","tBodyGyroJerkMag.std","fBodyAccMag.std","fBodyBodyAccJerkMag.std","fBodyBodyGyroMag.std","fBodyBodyGyroJerkMag.std"
22,"WALKING_UPSTAIRS",0.210282608333333,0.210282608333333,-0.0957840344357143,-0.1280319236,-0.568111869047619,-0.0866905123880952,0.29374477,-0.0458020362119048,0.187559363004762,-0.369902,-0.224891603642857,-0.667996003333333,0.263527183357143,-0.158757474833333,-0.158757474833333,-0.0876501605595238,-0.2025581772,-0.675633024285714,-0.334126221428571,-0.151299835619048,-0.234023031571429,-0.70987053452381
23,"LAYING",-0.962959196805556,-0.962959196805556,-0.987010197361111,-0.949418000972222,-0.984557478611111,-0.967747053194444,0.0359321171277778,-0.985905703888889,0.338094710990278,-0.966239347916667,0.102453271218056,-0.981846854305556,0.225885068995833,-0.957871990555555,-0.957871990555555,-0.986685651527778,-0.957227585972222,-0.981314831666667,-0.958465695416667,-0.986540200694444,-0.959025538194444,-0.98158514125
23,"SITTING",-0.944080772941176,-0.944080772941176,-0.982375503382353,-0.936593426911765,-0.986514066029412,-0.945837830147059,0.162284907683824,-0.974121466764706,0.199533745057059,-0.952293277205882,0.125456560348529,-0.980707211470588,0.0531832551514706,-0.924963263235294,-0.924963263235294,-0.973668776323529,-0.937006097352941,-0.979226997941177,-0.927090118382353,-0.972117016617647,-0.938680776617647,-0.978499038088235
23,"STANDING",-0.957212267058824,-0.957212267058824,-0.978671485441176,-0.938430293382353,-0.9763992525,-0.957986177058823,0.0611889890617647,-0.973798155735294,0.261655799526471,-0.944583829705882,-0.121999620029412,-0.972598810882353,0.128376237985294,-0.9516698575,-0.9516698575,-0.974811528235294,-0.923796565588235,-0.972387365294118,-0.955291356470588,-0.9750536875,-0.924805421470588,-0.973849691470588
23,"WALKING",-0.0988770198220339,-0.0988770198220339,-0.0670819655881356,-0.0120968259523729,0.0115305410508475,-0.0942606311677966,0.281811709254237,-0.0180705701559322,0.15173584590678,0.185078207383051,0.409521611525424,0.146618569064407,0.176693448469492,-0.209989354570847,-0.209989354570847,-0.0268194363050847,0.163346451623729,0.250173204117966,-0.407577515762712,-0.0457372334118644,-0.061476584759322,0.287834616098305
23,"WALKING_DOWNSTAIRS",0.127211137694444,0.127211137694444,0.112982475627778,0.0390915481555556,-0.0463117766203704,0.364829993351852,0.167846645746296,0.335009724333333,0.0579874222987037,0.150825734842593,0.402651090185185,0.0746754643666667,0.221849483707407,0.230363964351852,0.230363964351852,0.292087200087037,0.0539972903222222,0.0594908483888889,-0.0453930349148148,0.2244805035,-0.218930425944444,-0.0398573780185185
23,"WALKING_UPSTAIRS",-0.0117536873784314,-0.0117536873784314,-0.311143885098039,-0.156527148792745,-0.504367150588235,-0.231382662235294,-0.0111619282254902,-0.302968064764706,0.148281880568627,-0.380388292223529,0.079223297227451,-0.51871565,0.233770059509804,-0.271893714117647,-0.271893714117647,-0.362708849411765,-0.366732989313725,-0.551275188627451,-0.410047643333333,-0.454324844901961,-0.470491576431373,-0.632659461568627
24,"LAYING",-0.9718540425,-0.9718540425,-0.985529270555556,-0.953791512638889,-0.982780873888889,-0.973171068055556,0.0811245566805556,-0.983108084305556,0.347309299402778,-0.964001383472222,0.0544279335515278,-0.978596740694444,0.261813945015278,-0.969354834166667,-0.969354834166667,-0.983605927361111,-0.957829934722222,-0.978659102222222,-0.971063024027778,-0.98328511625,-0.961369084583333,-0.980096981111111
24,"SITTING",-0.968979156470588,-0.968979156470588,-0.985555822352941,-0.964633252352941,-0.991306424705882,-0.968905031470588,0.0943831689514706,-0.984469962941177,0.353544370380882,-0.977973720735294,-0.103804539543971,-0.990854751176471,0.212296511463971,-0.963779683235294,-0.963779683235294,-0.985418456176471,-0.969257162647059,-0.990724530735294,-0.965852262058824,-0.98561372,-0.969105899117647,-0.990933058235294
24,"STANDING",-0.950061017681159,-0.950061017681159,-0.977620953913043,-0.954518594057971,-0.982387268985507,-0.960066088115942,-0.0499986378695652,-0.972251355217391,0.293291552663768,-0.963922314202899,-0.221536877376812,-0.981119237826087,0.144869050927536,-0.94790101173913,-0.94790101173913,-0.973108343043478,-0.95310477884058,-0.979995718695652,-0.949522556376812,-0.973195509565217,-0.954407176956522,-0.9797551
24,"WALKING",-0.299983613965517,-0.299983613965517,-0.399722201034483,-0.403064156896552,-0.507824745862069,-0.434618912068966,0.153588267505862,-0.418641046896552,0.102850167901724,-0.534509163793103,0.351492001672414,-0.571594392068966,0.209200417647241,-0.48106401862069,-0.48106401862069,-0.409824562586207,-0.563863212586207,-0.556022765862069,-0.590265845517241,-0.40297998362069,-0.668032801896552,-0.567447731896552
24,"WALKING_DOWNSTAIRS",-0.0737699163072727,-0.0737699163072727,-0.263106944836364,-0.304965806363636,-0.497152238363636,-0.0231701626603636,-0.0364416083527273,-0.200830137109091,-0.00198537142181818,-0.374298686727273,0.164772642932727,-0.474449925818182,0.0997292208543636,-0.0224839122854545,-0.0224839122854545,-0.143501970018182,-0.3636948774,-0.459159852363636,-0.175291708678182,-0.0827554911536364,-0.470147270181818,-0.478030486181818
24,"WALKING_UPSTAIRS",-0.226402822033898,-0.226402822033898,-0.488487620508475,-0.33443583979661,-0.658751629152542,-0.322300989322034,-0.113727064838983,-0.429800778813559,0.0077672679220339,-0.564664994745763,-0.0612402085,-0.64611467,0.0122259033220339,-0.30685447,-0.30685447,-0.441068689830508,-0.503929060169492,-0.638180352881356,-0.406283377627119,-0.45964779779661,-0.54907099,-0.653876950677966
25,"LAYING",-0.56047777609589,-0.56047777609589,-0.962161355890411,-0.809688545342466,-0.969783262465753,-0.774481943616438,-0.241575056393973,-0.96008314739726,0.200493940424658,-0.910126993561644,-0.334849564949315,-0.96825160890411,0.0859903395931507,-0.649254767945205,-0.649254767945205,-0.961931605342466,-0.856017369726027,-0.96830952260274,-0.651353241643836,-0.963601212876712,-0.850661340684931,-0.970457947534247
25,"SITTING",-0.970409337076923,-0.970409337076923,-0.989545142461538,-0.966568718615385,-0.99286465,-0.967017992615385,0.194658204369231,-0.987941825538462,0.300439878492308,-0.979350913692308,-0.0911441489753846,-0.991781701692308,0.253370240815385,-0.960003414461538,-0.960003414461538,-0.988311804923077,-0.970639125692308,-0.991766403076923,-0.961997268307692,-0.987618801076923,-0.970321897230769,-0.992019559538462
25,"STANDING",-0.972663592162162,-0.972663592162162,-0.984647071216216,-0.967077442837838,-0.985091991216216,-0.972355393243243,0.153959874551081,-0.982294170810811,0.308447500314865,-0.968972499594595,-0.169383482278649,-0.98401783027027,0.0811606181486487,-0.968075629324324,-0.968075629324324,-0.982637080945946,-0.959884274324324,-0.983230809594595,-0.970203660405405,-0.982083315,-0.961090396891892,-0.983098935945946
25,"WALKING",-0.40528943,-0.40528943,-0.538291424594595,-0.394362401351351,-0.678466069054054,-0.566060023108108,0.0526493104482432,-0.564591342162162,0.135338842345946,-0.562733252702703,-0.151513801493243,-0.770300895540541,-0.00363397452945946,-0.565601466081081,-0.565601466081081,-0.542870062567568,-0.489809386081081,-0.757032544864865,-0.632927475540541,-0.51900424972973,-0.529262243378378,-0.75738578027027
25,"WALKING_DOWNSTAIRS",-0.22010859462069,-0.22010859462069,-0.50048333137931,-0.216082565601724,-0.664713625172414,-0.288154787517241,-0.17216563837931,-0.471642111551724,-0.000259638109310345,-0.485763582068966,-0.159588770951724,-0.687034281206897,-0.101278802667241,-0.259465249913793,-0.259465249913793,-0.482976929827586,-0.38216092137931,-0.67960595137931,-0.359437080103448,-0.502224768103448,-0.423707329706897,-0.693032409137931
25,"WALKING_UPSTAIRS",-0.305772199076923,-0.305772199076923,-0.679160843538462,-0.3186346998,-0.777106026615385,-0.527907561538462,-0.273261579076923,-0.654795110615385,0.0278971843696923,-0.567153469846154,-0.414531992523077,-0.822403906,-0.0511617273270769,-0.480006649846154,-0.480006649846154,-0.674513059846154,-0.387754116158462,-0.824883302769231,-0.536120293230769,-0.703433692615385,-0.386612992876923,-0.841061012153846
26,"LAYING",-0.976785042368421,-0.976785042368421,-0.989970604210526,-0.951863594736842,-0.99219798,-0.969269114078947,0.277268278907895,-0.989138184473684,0.350704034325,-0.974305179605263,0.111740579146316,-0.990430914078947,0.239935477563158,-0.964355190394737,-0.964355190394737,-0.989101949473684,-0.965676821973684,-0.989917354473684,-0.966576631710526,-0.987901463289474,-0.96613921868421,-0.989628012236842
26,"SITTING",-0.953079994102564,-0.953079994102564,-0.990898435769231,-0.954052945897436,-0.994466446282051,-0.952411043717949,0.0890797482948718,-0.989481942820513,0.336786740217949,-0.97646387,-0.185666085064103,-0.993985447564103,0.300529363615385,-0.933602783410256,-0.933602783410256,-0.989986111666667,-0.964742022307692,-0.994033207051282,-0.934587699141026,-0.989521272820513,-0.963650652307692,-0.99420976974359
26,"STANDING",-0.968511694324324,-0.968511694324324,-0.986985213648649,-0.968673955540541,-0.98854482527027,-0.970605250405405,0.0663748187851351,-0.98287688945946,0.221668476393243,-0.972333108648649,-0.144605013921622,-0.985762255540541,0.104516777617568,-0.962697299189189,-0.962697299189189,-0.982626252972973,-0.962653585540541,-0.984253792432432,-0.963909299324324,-0.981129312702703,-0.962967605810811,-0.983313996081081
26,"WALKING",-0.223399171830508,-0.223399171830508,-0.290758024915254,-0.392092024067797,-0.51239882559322,-0.379836742711864,0.174398099661017,-0.293358341186441,0.0423616587694915,-0.551927613050847,0.220811667864407,-0.619461036101695,0.194215469318644,-0.421848313898305,-0.421848313898305,-0.279350754237288,-0.538329286101695,-0.603468672372881,-0.537183967118644,-0.268948465423729,-0.60946621661017,-0.612930343220339
26,"WALKING_DOWNSTAIRS",0.114379383742,0.114379383742,-0.1488562664,-0.23531462282,-0.4187798104,0.075101684668,-0.152993475556,-0.15317202912,-0.084571896612,-0.3345099466,0.00599108142158,-0.4722007526,-0.00434100877638,0.14700167906,0.14700167906,-0.111303956316,-0.296158291686,-0.463140795,0.005749436614,-0.067941075972,-0.39299065312,-0.4894973794
26,"WALKING_UPSTAIRS",-0.142874499381818,-0.142874499381818,-0.404463896363636,-0.344427047636364,-0.648099850181818,-0.167566383372727,-0.0172240385858182,-0.294970470909091,0.0571545019854545,-0.556084778181818,-0.0255131300387273,-0.673580662727273,-0.0512559511836364,-0.1507071068,-0.1507071068,-0.334531344727273,-0.514032410181818,-0.661829656545455,-0.274226227272727,-0.393715352181818,-0.569632,-0.669846294545455
27,"LAYING",-0.982091652162162,-0.982091652162162,-0.988372773648649,-0.966917594459459,-0.994355043783784,-0.981389017702703,0.368679681202703,-0.988098902567568,0.405104858945946,-0.979890667972973,0.174311654377973,-0.993563778648649,0.348321453205405,-0.978920176216216,-0.978920176216216,-0.988586771351351,-0.971915732837838,-0.993484313243243,-0.980296339054054,-0.988174859594595,-0.971806236756757,-0.993552299324324
27,"SITTING",-0.979481668857143,-0.979481668857143,-0.989467178285714,-0.963565474,-0.994034710714286,-0.974766466714286,0.207855626508571,-0.988773269428571,0.357920769852857,-0.979482820857143,-0.0230774093425714,-0.992390264285714,0.224975047905714,-0.969526674714286,-0.969526674714286,-0.989200539571429,-0.970782132714286,-0.992112829571429,-0.970885296857143,-0.988531651142857,-0.970528266285714,-0.991967776285714
27,"STANDING",-0.972753287375,-0.972753287375,-0.985347620125,-0.968702956625,-0.989532103875,-0.973186182375,0.17782530310375,-0.984151646,0.3290143599625,-0.975525565625,-0.16571391208,-0.98941848275,0.21289531030875,-0.9663601145,-0.9663601145,-0.98415908975,-0.965693334,-0.988819784,-0.967529105125,-0.983022277625,-0.96540017025,-0.988579092
27,"WALKING",-0.238853875263158,-0.238853875263158,-0.230500549298246,-0.396638753684211,-0.562587199473684,-0.327229405789474,0.243535983807018,-0.259934013157895,0.0162107116964912,-0.519451704035088,0.148717231122807,-0.623288199649123,0.085975680254386,-0.407355787017544,-0.407355787017544,-0.266138940350877,-0.482452355789474,-0.618718628596491,-0.550392604912281,-0.279732022017544,-0.546888146491228,-0.639242384210526
27,"WALKING_DOWNSTAIRS",0.108071382861364,0.108071382861364,-0.115421210625,-0.164783206536364,-0.440546586136364,0.149816459227273,0.0640204520170455,0.010857564025,0.103796321231818,-0.359113724772727,0.0988527908931818,-0.46777776875,0.084123192215,0.121176277863636,0.121176277863636,-0.0386367422818182,-0.307952089840909,-0.465807533547727,-0.071212004425,-0.113625944990909,-0.397984195568182,-0.502831373477273
27,"WALKING_UPSTAIRS",-0.160589355980392,-0.160589355980392,-0.479067422156863,-0.286145719598039,-0.699895090784314,-0.393928937058824,-0.0126842499664706,-0.460770277843137,0.116287371670588,-0.607667730196078,-0.128116124333333,-0.71917980372549,0.184859987184314,-0.37994878627451,-0.37994878627451,-0.464610567058824,-0.501775426447059,-0.724671165490196,-0.468707734509804,-0.473011558823529,-0.523335975411765,-0.751714312941177
28,"LAYING",-0.95811223025,-0.95811223025,-0.978455341875,-0.93710692125,-0.978220270625,-0.961035587625,0.038386092475,-0.9734362485,0.26685931489625,-0.944218369375,-0.18113593077125,-0.971830582375,0.01188286097125,-0.9545740295,-0.9545740295,-0.973312647875,-0.928940913375,-0.96977327725,-0.95756401875,-0.972336128625,-0.931675004125,-0.96931982125
28,"SITTING",-0.955789708611111,-0.955789708611111,-0.973274366805556,-0.955175567083333,-0.981213159305556,-0.953928124027778,0.0291999772481944,-0.969178686666667,0.22911153675,-0.960297525,-0.137706077690278,-0.979465868888889,0.00249592740972222,-0.947782703333333,-0.947782703333333,-0.970301646111111,-0.951065984027778,-0.978441918333333,-0.952281424444444,-0.970823336388889,-0.953534292638889,-0.97839537
28,"STANDING",-0.92547165164557,-0.92547165164557,-0.959551987468354,-0.894242469620253,-0.959681019113924,-0.929146479367089,-0.0886594278246835,-0.952727765189873,0.133307643270886,-0.909652436329114,-0.317383910594937,-0.958758576835443,-0.112442882634177,-0.917658334177215,-0.917658334177215,-0.954068391518987,-0.876917545696203,-0.956266480126582,-0.923857158227848,-0.954963155316456,-0.878459662025316,-0.955983424556962
28,"WALKING",-0.1806660203,-0.1806660203,-0.299223359444444,-0.310775945814815,-0.546248758518519,-0.352156841666667,0.107450069401852,-0.360811456296296,0.123016249824074,-0.514602424814815,-0.00198466764814815,-0.595965103703704,-0.07608392765,-0.39269402,-0.39269402,-0.390449724259259,-0.460511661296296,-0.579861194259259,-0.511573670555556,-0.436273009814815,-0.516811574074074,-0.589071730555556
28,"WALKING_DOWNSTAIRS",0.104359216580435,0.104359216580435,-0.0707560279130435,-0.068246324026087,-0.340417305565217,0.188840007695652,0.0406977206476087,-0.0128823827326087,0.0545998274521739,-0.223354793921739,0.114889052615435,-0.396720714347826,0.131260126216957,0.135465563932609,0.135465563932609,-0.0418872609934783,-0.22448414468913,-0.407132335434783,-0.074058597676087,-0.0883598523695652,-0.362903836717391,-0.464722244347826
28,"WALKING_UPSTAIRS",-0.186240503960784,-0.186240503960784,-0.388086248235294,-0.263415282690196,-0.620279797647059,-0.213519364760784,0.0202047636666667,-0.294433415745098,0.172325927735294,-0.534835409607843,-0.0526395586039216,-0.662505819411765,0.0991311624941176,-0.211928666470588,-0.211928666470588,-0.325362338235294,-0.476923344705882,-0.670132120784314,-0.334626168823529,-0.374495907647059,-0.528187016862745,-0.70485275745098
29,"LAYING",-0.986493196666667,-0.986493196666667,-0.992725367826087,-0.971923623043478,-0.997322526811594,-0.986800645362319,0.435846931652174,-0.993998275797101,0.488088499666667,-0.98400134173913,0.233760096173913,-0.997617389275362,0.426301679855072,-0.981572147681159,-0.981572147681159,-0.994646916811594,-0.977040093043478,-0.997666071594203,-0.981599783623188,-0.994366667681159,-0.976679046231884,-0.99758523057971
29,"SITTING",-0.978017021833333,-0.978017021833333,-0.990719807666667,-0.962377332166667,-0.995392308166667,-0.973346531833333,0.250970927783333,-0.990093703833333,0.33623279745,-0.980269425833333,-0.0696604205566667,-0.995063049,0.3077908781325,-0.9692903165,-0.9692903165,-0.990531729333333,-0.971578024666667,-0.994905344,-0.971218019833333,-0.989822909333333,-0.971011373,-0.994742028
29,"STANDING",-0.984745318923077,-0.984745318923077,-0.990785419538462,-0.980657340461539,-0.992144698923077,-0.984548094769231,0.179958311861538,-0.989793892615385,0.388020547984615,-0.980879722923077,-0.0723347010092308,-0.991672052,0.219867066,-0.981745712923077,-0.981745712923077,-0.990495689538462,-0.975358665384615,-0.991453632153846,-0.982247716,-0.990327934615385,-0.975938728769231,-0.991516778307692
29,"WALKING",-0.0955213393716981,-0.0955213393716981,-0.240231677415094,-0.28057326754717,-0.506242118113208,-0.235683305566038,0.0998266557713208,-0.108978206490566,-0.0437918181396792,-0.416817853396226,0.0351798881018868,-0.628501115849057,0.0796848521886792,-0.262695063584906,-0.262695063584906,-0.133036273622642,-0.358814096603774,-0.612222937169811,-0.393257505471698,-0.169506499226415,-0.429156830566038,-0.618667722641509
29,"WALKING_DOWNSTAIRS",0.103705165666667,0.103705165666667,-0.138637624454167,-0.122968108816667,-0.539174456458333,0.115973968158333,0.0204223113808333,0.000448896304791667,0.0327322971791667,-0.381459881875,-0.1015920763425,-0.596578626041667,0.0844737247270833,0.1344811501875,0.1344811501875,-0.0307693372041667,-0.26740979843125,-0.59705704875,-0.0330868111229167,-0.0797714324854167,-0.323024575098542,-0.626675982083333
29,"WALKING_UPSTAIRS",0.00834360271428571,0.00834360271428571,-0.344324833061224,0.0439627677608163,-0.617340803061225,-0.108306402963265,-0.145077640897959,-0.239108046693878,-0.00164314465612245,-0.357213897032653,-0.399892274714286,-0.697454553061225,0.0535852933469388,-0.0414696051693878,-0.0414696051693878,-0.254485176020408,-0.0800476153673469,-0.712846318367347,-0.155993755897959,-0.280583556530612,-0.074331469755102,-0.756464186122449
30,"LAYING",-0.969829984285714,-0.969829984285714,-0.97923282,-0.962284921142857,-0.985086413428571,-0.962840820428571,0.17601722025,-0.969949269571429,0.172121086168571,-0.962001199,-0.0802049169128571,-0.977821335571429,0.107252553754286,-0.960167907285714,-0.960167907285714,-0.969642290285714,-0.951264441,-0.976177142571429,-0.964051810714286,-0.968087778,-0.952644449285714,-0.975481548714286
30,"SITTING",-0.957487221451613,-0.957487221451613,-0.987799055645161,-0.955847323870968,-0.993737388225806,-0.959923388064516,0.0705937003967742,-0.985826330967742,0.318768530887097,-0.973876282903226,-0.146608517580645,-0.991750682096774,0.216651118587097,-0.942901466612903,-0.942901466612903,-0.98605764,-0.960641288225806,-0.991280225,-0.943543732580645,-0.985294959032258,-0.959513937258065,-0.990946424516129
30,"STANDING",-0.930573574915254,-0.930573574915254,-0.971225190169491,-0.913890564915254,-0.972995273898305,-0.932047450677966,-0.111500209335424,-0.953357615932203,0.0494752816016949,-0.917449417288136,-0.318309078220339,-0.959242165084746,-0.131720538194746,-0.916570441355932,-0.916570441355932,-0.950762271186441,-0.887247636779661,-0.955995671864407,-0.921733233050847,-0.946639846949153,-0.888872227966102,-0.955008564237288
30,"WALKING",-0.195140032969231,-0.195140032969231,-0.352111713846154,-0.0229640797463077,-0.472068729846154,-0.342363772923077,0.0483161700923077,-0.347180134692308,0.115010838159538,-0.358344356,-0.06888716012,-0.547621753230769,0.102346297253846,-0.359873411538462,-0.359873411538462,-0.353751020923077,-0.266845731292308,-0.546977272307692,-0.469852794923077,-0.366537416615385,-0.331541740923077,-0.578580044615385
30,"WALKING_DOWNSTAIRS",-0.0373901122469355,-0.0373901122469355,-0.293738801622581,-0.095537320533871,-0.574337006451613,0.00410151034354839,-0.072482764933871,-0.125961400367742,-0.125210388757581,-0.356772347348871,-0.175931348782258,-0.617578814032258,0.0227158393209677,-0.0135771208822581,-0.0135771208822581,-0.125283184512903,-0.208267542032258,-0.617662073548387,-0.178535173268548,-0.133124304612577,-0.252361882572581,-0.645503942419355
30,"WALKING_UPSTAIRS",-0.137627857227385,-0.137627857227385,-0.596600099538461,-0.113608367276923,-0.718780256769231,-0.400588353846154,-0.312338030213846,-0.549784890615385,-0.0484762641046154,-0.449150735076923,-0.456638670923077,-0.773974451846154,-0.0714398678692308,-0.327410815861538,-0.327410815861538,-0.561837706461538,-0.169293534323077,-0.774439096769231,-0.394508080769231,-0.580878133230769,-0.151472278383077,-0.791349425076923
